url,price
https://www.futbin.com/26/player/18690/maradona,3890000
https://www.futbin.com/26/player/18691/arantes-nascimento,4795000
https://www.futbin.com/26/player/18692/nazario-de-lima,9390000
https://www.futbin.com/26/player/18693/zidane,2975000
https://www.futbin.com/26/player/18694/de-assis-moreira,4649000
https://www.futbin.com/26/player/18695/cruyff,3928000
https://www.futbin.com/26/player/18696/hamm,5700000
https://www.futbin.com/26/player/18697/maldini,2450000
https://www.futbin.com/26/player/18698/puskas,1285000
https://www.futbin.com/26/player/18699/franc-dos-santos,801000
https://www.futbin.com/26/player/18700/prinz,125000
https://www.futbin.com/26/player/18701/iniesta-lujan,958000
https://www.futbin.com/26/player/18702/charlton,1040000
https://www.futbin.com/26/player/18703/franz-beckenbauer,1080000
https://www.futbin.com/26/player/18706/muller,341000
https://www.futbin.com/26/player/20061/mohamed-salah,595000
https://www.futbin.com/26/player/20288/alexia-putellas-segura,360000
https://www.futbin.com/26/player/20411/erling-haaland,890000
https://www.futbin.com/26/player/20515/kylian-mbappe,5970000
https://www.futbin.com/26/player/31/mohamed-salah,124000
https://www.futbin.com/26/player/40/kylian-mbappe,1650000
https://www.futbin.com/26/player/105/alexia-putellas-segura,151000
https://www.futbin.com/26/player/111/aitana-bonmati-conca,230000
https://www.futbin.com/26/player/18707/antunes-coimbra,3389000
https://www.futbin.com/26/player/18708/hernandez-creus,400000
https://www.futbin.com/26/player/18709/baggio,238000
https://www.futbin.com/26/player/18710/henry,2075000
https://www.futbin.com/26/player/18711/da-silva-ferreira,2670000
https://www.futbin.com/26/player/18712/carlos-alberto-torres,833000
https://www.futbin.com/26/player/18713/baresi,185000
https://www.futbin.com/26/player/18714/cafu,799000
https://www.futbin.com/26/player/18715/morgan,1790000
https://www.futbin.com/26/player/18717/van-basten,191000
https://www.futbin.com/26/player/18718/sawa,680000
https://www.futbin.com/26/player/18720/ibrahimovic,2770000
https://www.futbin.com/26/player/18918/erling-haaland,370000
https://www.futbin.com/26/player/20289/jude-bellingham,236000
https://www.futbin.com/26/player/20516/harry-kane,505000
https://www.futbin.com/26/player/51/ousmane-dembele,539000
https://www.futbin.com/26/player/61/rodrigo-hernandez-cascante,32750
https://www.futbin.com/26/player/62/virgil-van-dijk,55000
https://www.futbin.com/26/player/67/erling-haaland,35500
https://www.futbin.com/26/player/73/jude-bellingham,36000
https://www.futbin.com/26/player/117/caroline-graham-hansen,163000
https://www.futbin.com/26/player/18721/da-silva-rocha,1174000
https://www.futbin.com/26/player/18722/bergkamp,170000
https://www.futbin.com/26/player/18723/borba-ferreira,420000
https://www.futbin.com/26/player/18724/best,660000
https://www.futbin.com/26/player/18725/gullit,3465000
https://www.futbin.com/26/player/18726/gonzalez-blanco,428000
https://www.futbin.com/26/player/18727/abily,400000
https://www.futbin.com/26/player/18728/seger,158000
https://www.futbin.com/26/player/18729/pirlo,225000
https://www.futbin.com/26/player/18731/miyama,171000
https://www.futbin.com/26/player/18732/matthaus,1400000
https://www.futbin.com/26/player/18733/moore,140000
https://www.futbin.com/26/player/18734/foudy,135000
https://www.futbin.com/26/player/18735/kroos,350000
https://www.futbin.com/26/player/18736/schelin,360000
https://www.futbin.com/26/player/18737/del-piero,470000
https://www.futbin.com/26/player/18919/harry-kane,102000
https://www.futbin.com/26/player/20004/vinicius-jose-de-oliveira-junior,820000
https://www.futbin.com/26/player/20086/khadija-shaw,73500
https://www.futbin.com/26/player/20220/vinicius-jose-de-oliveira-junior,1990000
https://www.futbin.com/26/player/20336/ousmane-dembele,3100000
https://www.futbin.com/26/player/20412/caroline-graham-hansen,2190000
https://www.futbin.com/26/player/20491/vitor-machado-ferreira,100000
https://www.futbin.com/26/player/20520/virgil-van-dijk,1810000
https://www.futbin.com/26/player/20576/maria-pilar-leon-cebrian,35500
https://www.futbin.com/26/player/20578/khadija-shaw,33250
https://www.futbin.com/26/player/41/florian-wirtz,30250
https://www.futbin.com/26/player/47/vinicius-jose-de-oliveira-junior,315000
https://www.futbin.com/26/player/56/federico-valverde,142000
https://www.futbin.com/26/player/68/vitor-machado-ferreira,24000
https://www.futbin.com/26/player/69/harry-kane,24000
https://www.futbin.com/26/player/83/raphael-dias-belloli,99500
https://www.futbin.com/26/player/85/lamine-yamal-nasraoui-ebana,60500
https://www.futbin.com/26/player/86/joshua-kimmich,24000
https://www.futbin.com/26/player/91/achraf-hakimi,64000
https://www.futbin.com/26/player/94/pedro-gonzalez-lopez,24000
https://www.futbin.com/26/player/122/alessia-russo,24000
https://www.futbin.com/26/player/128/maria-francesca-caldentey-oliver,24000
https://www.futbin.com/26/player/133/patricia-guijarro-gutierrez,23750
https://www.futbin.com/26/player/138/khadija-shaw,26000
https://www.futbin.com/26/player/142/maria-pilar-leon-cebrian,25750
https://www.futbin.com/26/player/18738/lahm,230000
https://www.futbin.com/26/player/18739/madeira-caeiro-figo,235000
https://www.futbin.com/26/player/18740/zanetti,206000
https://www.futbin.com/26/player/18741/dalglish,890000
https://www.futbin.com/26/player/18742/nesta,195000
https://www.futbin.com/26/player/18743/sanchez,259000
https://www.futbin.com/26/player/18744/stoichkov,601000
https://www.futbin.com/26/player/18745/ventura-filho,1460000
https://www.futbin.com/26/player/18746/shearer,85000
https://www.futbin.com/26/player/18747/vieira-da-silva,900000
https://www.futbin.com/26/player/18748/smith,239000
https://www.futbin.com/26/player/18750/lineker,82000
https://www.futbin.com/26/player/18751/butragueno-santos,668000
https://www.futbin.com/26/player/18752/totti,979000
https://www.futbin.com/26/player/18753/etoo,1385000
https://www.futbin.com/26/player/18754/cannavaro,419000
https://www.futbin.com/26/player/18755/vieira-de-oliveira,293000
https://www.futbin.com/26/player/18756/puyol-saforcada,183000
https://www.futbin.com/26/player/18757/drogba,416000
https://www.futbin.com/26/player/18758/dos-santos-leite,718000
https://www.futbin.com/26/player/18759/van-nistelrooy,90000
https://www.futbin.com/26/player/18760/cantona,499000
https://www.futbin.com/26/player/18761/jones,142000
https://www.futbin.com/26/player/18814/papin,52500
https://www.futbin.com/26/player/18815/da-silva-ferreira,690000
https://www.futbin.com/26/player/18816/voller,192000
https://www.futbin.com/26/player/18817/kohler,58000
https://www.futbin.com/26/player/18818/morientes-sanchez,60000
https://www.futbin.com/26/player/18819/sasic,25000
https://www.futbin.com/26/player/18820/ayew,200000
https://www.futbin.com/26/player/18821/vialli,40000
https://www.futbin.com/26/player/18822/ginola,1100000
https://www.futbin.com/26/player/19895/debora-c-de-oliveira,136000
https://www.futbin.com/26/player/19918/federico-valverde,1497000
https://www.futbin.com/26/player/19974/florian-wirtz,407000
https://www.futbin.com/26/player/20202/mascherano,147000
https://www.futbin.com/26/player/20203/di-natale,919000
https://www.futbin.com/26/player/20221/debora-c-de-oliveira,324000
https://www.futbin.com/26/player/20222/joshua-kimmich,144000
https://www.futbin.com/26/player/20337/maria-francesca-caldentey-oliver,86500
https://www.futbin.com/26/player/20354/sneijder,277000
https://www.futbin.com/26/player/20355/dos-santos-futre,705000
https://www.futbin.com/26/player/20401/hazard,1885000
https://www.futbin.com/26/player/20402/simone-laudehr,174000
https://www.futbin.com/26/player/20413/lamine-yamal-nasraoui-ebana,1799000
https://www.futbin.com/26/player/20525/ewa-pajor,289000
https://www.futbin.com/26/player/20527/cristiano-ronaldo-dos-santos-aveiro,889000
https://www.futbin.com/26/player/32/bukayo-saka,14500
https://www.futbin.com/26/player/42/gabriel-dos-s-magalhaes,14750
https://www.futbin.com/26/player/46/jamal-musiala,15500
https://www.futbin.com/26/player/60/lautaro-martinez,14750
https://www.futbin.com/26/player/63/robert-lewandowski,14500
https://www.futbin.com/26/player/74/sophia-wilson,19250
https://www.futbin.com/26/player/90/guro-reiten,14250
https://www.futbin.com/26/player/99/ewa-pajor,14750
https://www.futbin.com/26/player/110/irene-paredes-hernandez,14750
https://www.futbin.com/26/player/116/debora-c-de-oliveira,14750
https://www.futbin.com/26/player/132/kadidiatou-diani,15000
https://www.futbin.com/26/player/137/marie-katoto,14500
https://www.futbin.com/26/player/18762/owen,150000
https://www.futbin.com/26/player/18763/gerrard,212000
https://www.futbin.com/26/player/18764/chiellini,650000
https://www.futbin.com/26/player/18766/shevchenko,128000
https://www.futbin.com/26/player/18767/rooney,468000
https://www.futbin.com/26/player/18768/koeman,145000
https://www.futbin.com/26/player/18769/beckham,226000
https://www.futbin.com/26/player/18770/schweinsteiger,142000
https://www.futbin.com/26/player/18771/nedved,110000
https://www.futbin.com/26/player/18772/ferdinand,1180000
https://www.futbin.com/26/player/18773/ribery,585000
https://www.futbin.com/26/player/18774/pichon,105000
https://www.futbin.com/26/player/18775/scholes,101000
https://www.futbin.com/26/player/18776/klose,92500
https://www.futbin.com/26/player/18777/hagi,150000
https://www.futbin.com/26/player/18778/thuram,1499000
https://www.futbin.com/26/player/18779/vieira,1230000
https://www.futbin.com/26/player/18781/blanc,430000
https://www.futbin.com/26/player/18782/desailly,560000
https://www.futbin.com/26/player/18783/hierro-ruiz,139000
https://www.futbin.com/26/player/18784/laudrup,89500
https://www.futbin.com/26/player/18785/riquelme,82000
https://www.futbin.com/26/player/18786/van-persie,207000
https://www.futbin.com/26/player/18787/bale,1540000
https://www.futbin.com/26/player/18823/tevez,204000
https://www.futbin.com/26/player/18824/mascherano,67500
https://www.futbin.com/26/player/18825/okocha,255000
https://www.futbin.com/26/player/18826/marquez,88000
https://www.futbin.com/26/player/18827/litmanen,22000
https://www.futbin.com/26/player/18828/dos-santos-futre,183000
https://www.futbin.com/26/player/18829/lizarazu,150000
https://www.futbin.com/26/player/18830/forlan,118000
https://www.futbin.com/26/player/18831/silveira-carvalho,180000
https://www.futbin.com/26/player/18832/milito,32500
https://www.futbin.com/26/player/18833/gomez,25750
https://www.futbin.com/26/player/18834/kompany,329000
https://www.futbin.com/26/player/18835/enzo-francescoli,88000
https://www.futbin.com/26/player/18836/sneijder,181000
https://www.futbin.com/26/player/18837/douglas-sisenando,294000
https://www.futbin.com/26/player/18838/keler,34000
https://www.futbin.com/26/player/18839/di-natale,556000
https://www.futbin.com/26/player/18840/hazard,688000
https://www.futbin.com/26/player/18942/alexander-isak,14500
https://www.futbin.com/26/player/19919/cole-palmer,440000
https://www.futbin.com/26/player/19922/bruno-miguel-borges-fernandes,410000
https://www.futbin.com/26/player/19949/rose-lavelle,30000
https://www.futbin.com/26/player/19976/millie-bright,64500
https://www.futbin.com/26/player/19978/cristiano-ronaldo-dos-santos-aveiro,595000
https://www.futbin.com/26/player/20005/moises-caicedo,98000
https://www.futbin.com/26/player/20030/julian-alvarez,379000
https://www.futbin.com/26/player/20031/heung-min-son,229000
https://www.futbin.com/26/player/20034/lucy-bronze,76000
https://www.futbin.com/26/player/20087/kevin-de-bruyne,178000
https://www.futbin.com/26/player/20090/lionel-messi,479000
https://www.futbin.com/26/player/20207/campos,15250
https://www.futbin.com/26/player/20212/hamsik,579000
https://www.futbin.com/26/player/20223/sakina-karchaoui,285000
https://www.futbin.com/26/player/20290/katie-mccabe,20750
https://www.futbin.com/26/player/20339/paulo-dybala,141000
https://www.futbin.com/26/player/20356/marchisio,300000
https://www.futbin.com/26/player/20357/toure,1299000
https://www.futbin.com/26/player/20373/declan-rice,37250
https://www.futbin.com/26/player/20407/daniele-de-rossi,705000
https://www.futbin.com/26/player/20408/georges,329000
https://www.futbin.com/26/player/20409/michel-salgado,310000
https://www.futbin.com/26/player/20414/maya-le-tissier,88000
https://www.futbin.com/26/player/20415/william-saliba,1180000
https://www.futbin.com/26/player/20492/klara-buhl,19000
https://www.futbin.com/26/player/20529/irene-paredes-hernandez,98000
https://www.futbin.com/26/player/20530/lindsey-heaps,83500
https://www.futbin.com/26/player/20531/robert-lewandowski,240000
https://www.futbin.com/26/player/20532/leah-williamson,122000
https://www.futbin.com/26/player/20566/simone-laudehr,45000
https://www.futbin.com/26/player/78/lauren-hemp,10500
https://www.futbin.com/26/player/84/ada-hegerberg,10750
https://www.futbin.com/26/player/92/mallory-swanson,10750
https://www.futbin.com/26/player/93/beth-mead,10500
https://www.futbin.com/26/player/98/leah-williamson,10750
https://www.futbin.com/26/player/104/sakina-karchaoui,11250
https://www.futbin.com/26/player/115/chloe-kelly,10500
https://www.futbin.com/26/player/121/lindsey-heaps,10500
https://www.futbin.com/26/player/126/lucy-bronze,10750
https://www.futbin.com/26/player/127/rose-lavelle,10500
https://www.futbin.com/26/player/193/kevin-de-bruyne,10750
https://www.futbin.com/26/player/214/cole-palmer,10750
https://www.futbin.com/26/player/215/khvicha-kvaratskhelia,10750
https://www.futbin.com/26/player/216/alessandro-bastoni,10500
https://www.futbin.com/26/player/217/serhou-guirassy,10500
https://www.futbin.com/26/player/218/frenkie-de-jong,50500
https://www.futbin.com/26/player/219/moises-caicedo,11000
https://www.futbin.com/26/player/220/declan-rice,10750
https://www.futbin.com/26/player/221/marcos-aoas-correa,11000
https://www.futbin.com/26/player/223/jules-kounde,40000
https://www.futbin.com/26/player/224/bruno-miguel-borges-fernandes,10750
https://www.futbin.com/26/player/225/william-saliba,23750
https://www.futbin.com/26/player/226/julian-alvarez,10750
https://www.futbin.com/26/player/227/jonathan-tah,10750
https://www.futbin.com/26/player/228/alexis-mac-allister,10750
https://www.futbin.com/26/player/230/millie-bright,10750
https://www.futbin.com/26/player/231/martin-odegaard,10750
https://www.futbin.com/26/player/232/katie-mccabe,11000
https://www.futbin.com/26/player/234/viktor-gyokeres,13000
https://www.futbin.com/26/player/235/sam-kerr,10750
https://www.futbin.com/26/player/236/nicolo-barella,11000
https://www.futbin.com/26/player/237/victor-osimhen,10750
https://www.futbin.com/26/player/18788/torres-sanz,320000
https://www.futbin.com/26/player/18789/pires,82500
https://www.futbin.com/26/player/18790/kluivert,72500
https://www.futbin.com/26/player/18791/wright,85000
https://www.futbin.com/26/player/18792/alonso-olano,96000
https://www.futbin.com/26/player/18793/petit,209000
https://www.futbin.com/26/player/18794/lampard,137000
https://www.futbin.com/26/player/18795/rush,71500
https://www.futbin.com/26/player/18796/vidic,294000
https://www.futbin.com/26/player/18797/makelele,299000
https://www.futbin.com/26/player/18798/rijkaard,200000
https://www.futbin.com/26/player/18799/suker,72000
https://www.futbin.com/26/player/18800/barnes,157000
https://www.futbin.com/26/player/18801/zola,289000
https://www.futbin.com/26/player/18841/toure,575000
https://www.futbin.com/26/player/18842/stam,1120000
https://www.futbin.com/26/player/18843/cordoba,265000
https://www.futbin.com/26/player/18844/da-silva-junior,276000
https://www.futbin.com/26/player/18845/brolin,67000
https://www.futbin.com/26/player/18846/mcmanaman,34500
https://www.futbin.com/26/player/18848/georges,89500
https://www.futbin.com/26/player/18849/hamsik,225000
https://www.futbin.com/26/player/18850/marchisio,160000
https://www.futbin.com/26/player/18851/kewell,134000
https://www.futbin.com/26/player/18852/berbatov,19500
https://www.futbin.com/26/player/18853/cesar-costa,38000
https://www.futbin.com/26/player/18854/cole,65500
https://www.futbin.com/26/player/18855/nakata,38000
https://www.futbin.com/26/player/19924/tijjani-reijnders,670000
https://www.futbin.com/26/player/19925/nicholas-williams-arthuer,930000
https://www.futbin.com/26/player/19979/trent-alexander-arnold,174000
https://www.futbin.com/26/player/19980/kim-little,23250
https://www.futbin.com/26/player/19981/claudia-pina-medina,901000
https://www.futbin.com/26/player/20006/bruno-guimaraes-moura,24750
https://www.futbin.com/26/player/20035/trinity-rodman,235000
https://www.futbin.com/26/player/20036/scott-mctominay,65000
https://www.futbin.com/26/player/20037/michael-olise,142000
https://www.futbin.com/26/player/20062/klara-buhl,18750
https://www.futbin.com/26/player/20091/alejandro-grimaldo-garcia,34000
https://www.futbin.com/26/player/20092/desire-doue,267000
https://www.futbin.com/26/player/20093/dominik-szoboszlai,100000
https://www.futbin.com/26/player/20094/kenan-yldz,230000
https://www.futbin.com/26/player/20095/lauren-james,254000
https://www.futbin.com/26/player/20217/crouch,27750
https://www.futbin.com/26/player/20224/bryan-mbeumo,83000
https://www.futbin.com/26/player/20291/pernille-harder,15250
https://www.futbin.com/26/player/20342/christian-pulisic,43000
https://www.futbin.com/26/player/20343/antoine-griezmann,102000
https://www.futbin.com/26/player/20358/matuidi,500000
https://www.futbin.com/26/player/20359/ljungberg,22750
https://www.futbin.com/26/player/20376/hakan-calhanoglu,15750
https://www.futbin.com/26/player/20410/giuly,49000
https://www.futbin.com/26/player/20416/eder-gabriel-militao,854000
https://www.futbin.com/26/player/20417/cody-gakpo,299000
https://www.futbin.com/26/player/20418/bradley-barcola,480000
https://www.futbin.com/26/player/20419/anthony-gordon,234000
https://www.futbin.com/26/player/20420/richard-rios,150000
https://www.futbin.com/26/player/20421/rasmus-hojlund,74000
https://www.futbin.com/26/player/20422/aleksandar-pavlovic,297000
https://www.futbin.com/26/player/20433/ian-maatsen,222000
https://www.futbin.com/26/player/20434/lukas-haraslin,15500
https://www.futbin.com/26/player/20493/lionel-messi,57000
https://www.futbin.com/26/player/20533/martin-odegaard,195000
https://www.futbin.com/26/player/20534/dominik-szoboszlai,130000
https://www.futbin.com/26/player/20535/pernille-harder,12000
https://www.futbin.com/26/player/20536/alvaro-borja-morata-martin,13250
https://www.futbin.com/26/player/20537/caroline-weir,13500
https://www.futbin.com/26/player/20538/bernardo-mota-carvalho-e-silva,147000
https://www.futbin.com/26/player/20539/ada-hegerberg,12500
https://www.futbin.com/26/player/20540/naomi-girma,35750
https://www.futbin.com/26/player/20567/michel-salgado,137000
https://www.futbin.com/26/player/20568/daniele-de-rossi,319000
https://www.futbin.com/26/player/20582/tijjani-reijnders,230000
https://www.futbin.com/26/player/238/nuno-alexandre-tavares-mendes,41000
https://www.futbin.com/26/player/240/antonio-rudiger,8300
https://www.futbin.com/26/player/242/michael-olise,6600
https://www.futbin.com/26/player/243/claudia-pina-medina,7700
https://www.futbin.com/26/player/244/trent-alexander-arnold,6700
https://www.futbin.com/26/player/245/ruben-santos-gato-alves-dias,6800
https://www.futbin.com/26/player/246/paulo-dybala,6800
https://www.futbin.com/26/player/247/bruno-guimaraes-moura,6700
https://www.futbin.com/26/player/248/klara-buhl,6700
https://www.futbin.com/26/player/249/willian-pacho,10000
https://www.futbin.com/26/player/250/ona-batlle-pascual,6700
https://www.futbin.com/26/player/251/ibrahima-konate,6800
https://www.futbin.com/26/player/252/hakan-calhanoglu,6700
https://www.futbin.com/26/player/253/lea-schuller,6700
https://www.futbin.com/26/player/254/lionel-messi,6900
https://www.futbin.com/26/player/255/sandro-tonali,6900
https://www.futbin.com/26/player/256/nicholas-williams-arthuer,27000
https://www.futbin.com/26/player/257/melchie-dumornay,6700
https://www.futbin.com/26/player/258/pernille-harder,6900
https://www.futbin.com/26/player/259/tijjani-reijnders,37250
https://www.futbin.com/26/player/1150/temwa-chawinga,6800
https://www.futbin.com/26/player/18802/veron,75000
https://www.futbin.com/26/player/18803/hernandez,74000
https://www.futbin.com/26/player/18804/gattuso,79000
https://www.futbin.com/26/player/18805/larsson,75000
https://www.futbin.com/26/player/18806/cole,192000
https://www.futbin.com/26/player/18807/crespo,70000
https://www.futbin.com/26/player/18808/campbell,240000
https://www.futbin.com/26/player/18809/lima-do-amor,149000
https://www.futbin.com/26/player/18810/zambrotta,210000
https://www.futbin.com/26/player/18811/keane,99500
https://www.futbin.com/26/player/18812/essien,294000
https://www.futbin.com/26/player/18813/cha,168000
https://www.futbin.com/26/player/18856/donovan,20000
https://www.futbin.com/26/player/18857/smolarek,84500
https://www.futbin.com/26/player/18858/keane,77000
https://www.futbin.com/26/player/18860/solskjaer,30750
https://www.futbin.com/26/player/18861/ljungberg,27000
https://www.futbin.com/26/player/18862/rosicky,26000
https://www.futbin.com/26/player/18863/bompastor,47250
https://www.futbin.com/26/player/18864/riise,55000
https://www.futbin.com/26/player/18866/giuly,22250
https://www.futbin.com/26/player/18867/carragher,27250
https://www.futbin.com/26/player/18868/al-jaber,18000
https://www.futbin.com/26/player/18869/park,35250
https://www.futbin.com/26/player/18870/gutierrez-hernandez,43000
https://www.futbin.com/26/player/18871/santos-do-nascimen,505000
https://www.futbin.com/26/player/18872/kanu,13250
https://www.futbin.com/26/player/18873/matuidi,268000
https://www.futbin.com/26/player/18874/capdevila-mendez,77500
https://www.futbin.com/26/player/18875/kuyt,23500
https://www.futbin.com/26/player/18876/govou,110000
https://www.futbin.com/26/player/18877/williams,26500
https://www.futbin.com/26/player/18878/ledley-king,180000
https://www.futbin.com/26/player/18920/inigo-martinez-berridi,25500
https://www.futbin.com/26/player/18921/alejandro-grimaldo-garcia,18750
https://www.futbin.com/26/player/18922/benjamin-pavard,91500
https://www.futbin.com/26/player/18923/lena-oberdorf,22250
https://www.futbin.com/26/player/18924/marcos-llorente-moreno,315000
https://www.futbin.com/26/player/18943/grace-geyoro,6900
https://www.futbin.com/26/player/19896/eder-gabriel-militao,327000
https://www.futbin.com/26/player/19897/ryan-gravenberch,168000
https://www.futbin.com/26/player/19898/christian-pulisic,49250
https://www.futbin.com/26/player/19899/sara-dabritz,19500
https://www.futbin.com/26/player/19926/luis-diaz,153000
https://www.futbin.com/26/player/19927/mikel-oyarzabal-ugarte,26000
https://www.futbin.com/26/player/19928/wendie-renard,26000
https://www.futbin.com/26/player/19950/georgia-stanway,14750
https://www.futbin.com/26/player/19982/karim-adeyemi,232000
https://www.futbin.com/26/player/19983/joao-pedro-goncalves-neves,64000
https://www.futbin.com/26/player/19984/alejandro-balde-martinez,282000
https://www.futbin.com/26/player/19985/willi-orban,16000
https://www.futbin.com/26/player/20007/luis-diaz,44750
https://www.futbin.com/26/player/20038/marc-cucurella-saseta,73500
https://www.futbin.com/26/player/20039/salma-celeste-paralluelo-ayingono,365000
https://www.futbin.com/26/player/20040/cristian-romero,32000
https://www.futbin.com/26/player/20041/hugo-ekitike,106000
https://www.futbin.com/26/player/20042/eberechi-eze,100000
https://www.futbin.com/26/player/20064/pierre-emerick-aubameyang,27750
https://www.futbin.com/26/player/20065/cody-gakpo,24500
https://www.futbin.com/26/player/20066/caroline-weir,13750
https://www.futbin.com/26/player/20067/ruben-diogo-da-silva-neves,16000
https://www.futbin.com/26/player/20068/keira-walsh,14000
https://www.futbin.com/26/player/20069/rodrygo-silva-de-goes,49000
https://www.futbin.com/26/player/20096/denzel-dumfries,39000
https://www.futbin.com/26/player/20097/leny-yoro,64000
